ts_utc,rides_member,rides_casual,rides_total,temp_f,humidity,wind_mph,visibility_mi,precip_in,smoke_haze,ts_local,date,aqi,hour,dow,month,year,daytype,season,hour_sin,hour_cos,is_weekend,heat_index_f,cold_stress,heat_stress,expected_rides,active_hour,suppressed
2023-12-18 22:00:00,722,249,971,46.0,46.0,8.0,10.0,0.0,0,2023-12-18 17:00:00,2023-12-18,28,17,0,12,2023,weekday,winter,-0.9659258262890683,-0.25881904510252063,0,46.0,9.0,0.0,793.8132432473127,True,0
2023-12-18 23:00:00,623,205,828,47.0,42.0,13.0,10.0,0.0,0,2023-12-18 18:00:00,2023-12-18,28,18,0,12,2023,weekday,winter,-1.0,-1.8369701987210297e-16,0,47.0,8.0,0.0,624.0316572269951,True,0
2023-12-19 00:00:00,440,162,602,45.5,44.5,14.5,9.969999999999999,0.0,0,2023-12-18 19:00:00,2023-12-18,28,19,0,12,2023,weekday,winter,-0.9659258262890684,0.2588190451025203,0,45.5,9.5,0.0,459.87197802854234,True,0
2023-12-19 01:00:00,299,102,401,45.0,42.0,15.0,10.0,0.0,0,2023-12-18 20:00:00,2023-12-18,28,20,0,12,2023,weekday,winter,-0.8660254037844386,0.5000000000000001,0,45.0,10.0,0.0,310.89144724912455,True,0
2023-12-19 02:00:00,190,73,263,42.0,45.0,11.0,10.0,0.0,0,2023-12-18 21:00:00,2023-12-18,28,21,0,12,2023,weekday,winter,-0.7071067811865477,0.7071067811865474,0,42.0,13.0,0.0,242.30418402237376,True,0
2023-12-19 03:00:00,161,53,214,41.5,46.0,12.0,9.969999999999999,0.0,0,2023-12-18 22:00:00,2023-12-18,28,22,0,12,2023,weekday,winter,-0.5000000000000004,0.8660254037844384,0,41.5,13.5,0.0,170.34377670250407,True,0
2023-12-19 04:00:00,79,34,113,40.0,51.0,6.0,10.0,0.0,0,2023-12-18 23:00:00,2023-12-18,28,23,0,12,2023,weekday,winter,-0.25881904510252157,0.9659258262890681,0,40.0,15.0,0.0,104.56746688668566,True,0
2023-12-19 05:00:00,36,22,58,38.0,52.0,7.0,10.0,0.0,0,2023-12-19 00:00:00,2023-12-19,31,0,1,12,2023,weekday,winter,0.0,1.0,0,38.0,17.0,0.0,35.98020365993485,True,0
2023-12-19 06:00:00,39,23,62,38.0,52.0,7.0,9.969999999999999,0.0,0,2023-12-19 01:00:00,2023-12-19,31,1,1,12,2023,weekday,winter,0.25881904510252074,0.9659258262890683,0,38.0,17.0,0.0,17.990101829967426,False,0
2023-12-19 07:00:00,9,1,10,39.0,50.0,8.0,10.0,0.0,0,2023-12-19 02:00:00,2023-12-19,31,2,1,12,2023,weekday,winter,0.49999999999999994,0.8660254037844387,0,39.0,16.0,0.0,11.243813643729641,False,0
2023-12-19 08:00:00,6,4,10,38.0,52.0,7.0,10.0,0.0,0,2023-12-19 03:00:00,2023-12-19,31,3,1,12,2023,weekday,winter,0.7071067811865475,0.7071067811865476,0,38.0,17.0,0.0,8.43286023279723,False,0
2023-12-19 09:00:00,18,4,22,37.5,53.0,8.0,9.969999999999999,0.0,0,2023-12-19 04:00:00,2023-12-19,31,4,1,12,2023,weekday,winter,0.8660254037844386,0.5000000000000001,0,37.5,17.5,0.0,13.492576372475568,False,0
2023-12-19 10:00:00,49,14,63,38.0,51.0,18.0,10.0,0.0,0,2023-12-19 05:00:00,2023-12-19,31,5,1,12,2023,weekday,winter,0.9659258262890683,0.25881904510252074,0,38.0,17.0,0.0,55.09468685427524,True,0
2023-12-19 11:00:00,153,35,188,37.0,52.0,14.0,10.0,0.0,0,2023-12-19 06:00:00,2023-12-19,31,6,1,12,2023,weekday,winter,1.0,6.123233995736766e-17,0,37.0,18.0,0.0,155.16462828346906,True,0
2023-12-19 12:00:00,420,112,532,37.5,52.0,11.5,9.969999999999999,0.0,0,2023-12-19 07:00:00,2023-12-19,31,7,1,12,2023,weekday,winter,0.9659258262890683,-0.25881904510252063,0,37.5,17.5,0.0,353.61793909529723,True,0
2023-12-19 13:00:00,705,176,881,39.0,50.0,14.0,10.0,0.0,0,2023-12-19 08:00:00,2023-12-19,31,8,1,12,2023,weekday,winter,0.8660254037844387,-0.49999999999999983,0,39.0,16.0,0.0,556.0065846824308,True,0
2023-12-19 14:00:00,443,128,571,42.0,43.0,15.0,10.0,0.0,0,2023-12-19 09:00:00,2023-12-19,31,9,1,12,2023,weekday,winter,0.7071067811865476,-0.7071067811865475,0,42.0,13.0,0.0,387.9115707086726,True,0
2023-12-19 15:00:00,280,125,405,42.0,43.0,18.0,9.969999999999999,0.0,0,2023-12-19 10:00:00,2023-12-19,31,10,1,12,2023,weekday,winter,0.49999999999999994,-0.8660254037844387,0,42.0,13.0,0.0,263.66742994546007,True,0
2023-12-19 16:00:00,278,97,375,42.0,45.0,21.0,10.0,0.0,0,2023-12-19 11:00:00,2023-12-19,31,11,1,12,2023,weekday,winter,0.258819045102521,-0.9659258262890682,0,42.0,13.0,0.0,302.45858701632733,True,0
2023-12-19 17:00:00,280,105,385,41.0,45.0,21.0,10.0,0.0,0,2023-12-19 12:00:00,2023-12-19,31,12,1,12,2023,weekday,winter,1.2246467991473532e-16,-1.0,0,41.0,14.0,0.0,369.3592781965187,True,0
2023-12-19 18:00:00,313,91,404,41.5,44.0,18.5,9.969999999999999,0.0,0,2023-12-19 13:00:00,2023-12-19,31,13,1,12,2023,weekday,winter,-0.2588190451025208,-0.9659258262890683,0,41.5,13.5,0.0,384.5384266155537,True,0
2023-12-19 19:00:00,332,130,462,42.0,41.0,18.0,10.0,0.0,0,2023-12-19 14:00:00,2023-12-19,31,14,1,12,2023,weekday,winter,-0.4999999999999998,-0.8660254037844388,0,42.0,13.0,0.0,379.4787104758754,True,0
2023-12-19 20:00:00,390,182,572,41.0,41.0,15.0,10.0,0.0,0,2023-12-19 15:00:00,2023-12-19,31,15,1,12,2023,weekday,winter,-0.7071067811865471,-0.7071067811865479,0,41.0,14.0,0.0,477.29988917632323,True,0
2023-12-19 21:00:00,567,202,769,40.5,42.0,16.0,9.969999999999999,0.0,0,2023-12-19 16:00:00,2023-12-19,31,16,1,12,2023,weekday,winter,-0.8660254037844384,-0.5000000000000004,0,40.5,14.5,0.0,608.85250880796,True,0
2023-12-19 22:00:00,777,228,1005,38.0,46.0,13.0,10.0,0.0,0,2023-12-19 17:00:00,2023-12-19,31,17,1,12,2023,weekday,winter,-0.9659258262890683,-0.25881904510252063,0,38.0,17.0,0.0,793.8132432473127,True,0
2023-12-19 23:00:00,586,180,766,37.0,50.0,11.0,10.0,0.0,0,2023-12-19 18:00:00,2023-12-19,31,18,1,12,2023,weekday,winter,-1.0,-1.8369701987210297e-16,0,37.0,18.0,0.0,624.0316572269951,True,0
2023-12-20 00:00:00,417,118,535,36.5,50.0,10.5,9.969999999999999,0.0,0,2023-12-19 19:00:00,2023-12-19,31,19,1,12,2023,weekday,winter,-0.9659258262890684,0.2588190451025203,0,36.5,18.5,0.0,459.87197802854234,True,0
2023-12-20 01:00:00,282,83,365,35.0,50.0,13.0,10.0,0.0,0,2023-12-19 20:00:00,2023-12-19,31,20,1,12,2023,weekday,winter,-0.8660254037844386,0.5000000000000001,0,35.0,20.0,0.0,310.89144724912455,True,0
2023-12-20 02:00:00,196,61,257,34.0,52.0,8.0,10.0,0.0,0,2023-12-19 21:00:00,2023-12-19,31,21,1,12,2023,weekday,winter,-0.7071067811865477,0.7071067811865474,0,34.0,21.0,0.0,242.30418402237376,True,0
2023-12-20 03:00:00,122,56,178,33.5,53.0,7.5,9.969999999999999,0.0,0,2023-12-19 22:00:00,2023-12-19,31,22,1,12,2023,weekday,winter,-0.5000000000000004,0.8660254037844384,0,33.5,21.5,0.0,170.34377670250407,True,0
2023-12-20 04:00:00,93,41,134,32.0,56.0,7.0,10.0,0.0,0,2023-12-19 23:00:00,2023-12-19,31,23,1,12,2023,weekday,winter,-0.25881904510252157,0.9659258262890681,0,32.0,23.0,0.0,104.56746688668566,True,0
2023-12-20 05:00:00,54,30,84,30.0,64.0,7.0,10.0,0.0,0,2023-12-20 00:00:00,2023-12-20,41,0,2,12,2023,weekday,winter,0.0,1.0,0,30.0,25.0,0.0,35.98020365993485,True,0
2023-12-20 06:00:00,19,19,38,31.0,60.0,8.0,9.969999999999999,0.0,0,2023-12-20 01:00:00,2023-12-20,41,1,2,12,2023,weekday,winter,0.25881904510252074,0.9659258262890683,0,31.0,24.0,0.0,17.990101829967426,False,0
2023-12-20 07:00:00,12,3,15,30.0,64.0,6.0,10.0,0.0,0,2023-12-20 02:00:00,2023-12-20,41,2,2,12,2023,weekday,winter,0.49999999999999994,0.8660254037844387,0,30.0,25.0,0.0,11.243813643729641,False,0
2023-12-20 08:00:00,2,5,7,30.0,61.0,6.0,10.0,0.0,0,2023-12-20 03:00:00,2023-12-20,41,3,2,12,2023,weekday,winter,0.7071067811865475,0.7071067811865476,0,30.0,25.0,0.0,8.43286023279723,False,0
2023-12-20 09:00:00,6,5,11,30.0,62.5,7.0,9.969999999999999,0.0,0,2023-12-20 04:00:00,2023-12-20,41,4,2,12,2023,weekday,winter,0.8660254037844386,0.5000000000000001,0,30.0,25.0,0.0,13.492576372475568,False,0
2023-12-20 10:00:00,42,10,52,30.0,61.0,7.0,10.0,0.0,0,2023-12-20 05:00:00,2023-12-20,41,5,2,12,2023,weekday,winter,0.9659258262890683,0.25881904510252074,0,30.0,25.0,0.0,55.09468685427524,True,0
2023-12-20 11:00:00,141,26,167,29.0,63.0,6.0,10.0,0.0,0,2023-12-20 06:00:00,2023-12-20,41,6,2,12,2023,weekday,winter,1.0,6.123233995736766e-17,0,29.0,26.0,0.0,155.16462828346906,True,0
2023-12-20 12:00:00,345,85,430,30.5,61.0,6.0,9.969999999999999,0.0,0,2023-12-20 07:00:00,2023-12-20,41,7,2,12,2023,weekday,winter,0.9659258262890683,-0.25881904510252063,0,30.5,24.5,0.0,353.61793909529723,True,0
2023-12-20 13:00:00,630,155,785,35.0,52.0,9.0,10.0,0.0,0,2023-12-20 08:00:00,2023-12-20,41,8,2,12,2023,weekday,winter,0.8660254037844387,-0.49999999999999983,0,35.0,20.0,0.0,556.0065846824308,True,0
2023-12-20 14:00:00,387,129,516,38.0,46.0,9.0,10.0,0.0,0,2023-12-20 09:00:00,2023-12-20,41,9,2,12,2023,weekday,winter,0.7071067811865476,-0.7071067811865475,0,38.0,17.0,0.0,387.9115707086726,True,0
2023-12-20 15:00:00,263,86,349,39.5,43.5,9.5,9.969999999999999,0.0,0,2023-12-20 10:00:00,2023-12-20,41,10,2,12,2023,weekday,winter,0.49999999999999994,-0.8660254037844387,0,39.5,15.5,0.0,263.66742994546007,True,0
2023-12-20 16:00:00,291,131,422,43.0,38.0,7.0,10.0,0.0,0,2023-12-20 11:00:00,2023-12-20,41,11,2,12,2023,weekday,winter,0.258819045102521,-0.9659258262890682,0,43.0,12.0,0.0,302.45858701632733,True,0
2023-12-20 17:00:00,362,122,484,46.0,34.0,9.0,10.0,0.0,0,2023-12-20 12:00:00,2023-12-20,41,12,2,12,2023,weekday,winter,1.2246467991473532e-16,-1.0,0,46.0,9.0,0.0,369.3592781965187,True,0
2023-12-20 18:00:00,355,129,484,47.0,32.0,9.0,9.969999999999999,0.0,0,2023-12-20 13:00:00,2023-12-20,41,13,2,12,2023,weekday,winter,-0.2588190451025208,-0.9659258262890683,0,47.0,8.0,0.0,384.5384266155537,True,0
2023-12-20 19:00:00,386,161,547,48.0,30.0,8.0,10.0,0.0,0,2023-12-20 14:00:00,2023-12-20,41,14,2,12,2023,weekday,winter,-0.4999999999999998,-0.8660254037844388,0,48.0,7.0,0.0,379.4787104758754,True,0
2023-12-20 20:00:00,536,225,761,47.0,30.0,9.0,10.0,0.0,0,2023-12-20 15:00:00,2023-12-20,41,15,2,12,2023,weekday,winter,-0.7071067811865471,-0.7071067811865479,0,47.0,8.0,0.0,477.29988917632323,True,0
2023-12-20 21:00:00,658,193,851,45.0,33.5,8.0,9.969999999999999,0.0,0,2023-12-20 16:00:00,2023-12-20,41,16,2,12,2023,weekday,winter,-0.8660254037844384,-0.5000000000000004,0,45.0,10.0,0.0,608.85250880796,True,0
2023-12-20 22:00:00,704,238,942,41.0,41.0,7.0,10.0,0.0,0,2023-12-20 17:00:00,2023-12-20,41,17,2,12,2023,weekday,winter,-0.9659258262890683,-0.25881904510252063,0,41.0,14.0,0.0,793.8132432473127,True,0
2023-12-20 23:00:00,624,205,829,43.0,37.0,3.0,10.0,0.0,0,2023-12-20 18:00:00,2023-12-20,41,18,2,12,2023,weekday,winter,-1.0,-1.8369701987210297e-16,0,43.0,12.0,0.0,624.0316572269951,True,0
2023-12-21 00:00:00,347,127,474,42.0,43.0,3.0,9.969999999999999,0.0,0,2023-12-20 19:00:00,2023-12-20,41,19,2,12,2023,weekday,winter,-0.9659258262890684,0.2588190451025203,0,42.0,13.0,0.0,459.87197802854234,True,0
2023-12-21 01:00:00,249,75,324,39.0,65.0,0.0,10.0,0.0,0,2023-12-20 20:00:00,2023-12-20,41,20,2,12,2023,weekday,winter,-0.8660254037844386,0.5000000000000001,0,39.0,16.0,0.0,310.89144724912455,True,0
2023-12-21 02:00:00,200,91,291,38.0,62.0,3.0,10.0,0.0,0,2023-12-20 21:00:00,2023-12-20,41,21,2,12,2023,weekday,winter,-0.7071067811865477,0.7071067811865474,0,38.0,17.0,0.0,242.30418402237376,True,0
2023-12-21 03:00:00,184,87,271,38.0,61.0,1.5,9.969999999999999,0.0,0,2023-12-20 22:00:00,2023-12-20,41,22,2,12,2023,weekday,winter,-0.5000000000000004,0.8660254037844384,0,38.0,17.0,0.0,170.34377670250407,True,0
2023-12-21 04:00:00,122,40,162,37.0,70.0,0.0,10.0,0.0,0,2023-12-20 23:00:00,2023-12-20,41,23,2,12,2023,weekday,winter,-0.25881904510252157,0.9659258262890681,0,37.0,18.0,0.0,104.56746688668566,True,0
2023-12-21 05:00:00,43,26,69,36.0,67.0,0.0,10.0,0.0,0,2023-12-21 00:00:00,2023-12-21,60,0,3,12,2023,weekday,winter,0.0,1.0,0,36.0,19.0,0.0,35.98020365993485,True,0
2023-12-21 06:00:00,23,18,41,35.5,69.5,0.0,9.969999999999999,0.0,0,2023-12-21 01:00:00,2023-12-21,60,1,3,12,2023,weekday,winter,0.25881904510252074,0.9659258262890683,0,35.5,19.5,0.0,17.990101829967426,False,0
2023-12-21 07:00:00,4,5,9,35.0,76.0,0.0,10.0,0.0,0,2023-12-21 02:00:00,2023-12-21,60,2,3,12,2023,weekday,winter,0.49999999999999994,0.8660254037844387,0,35.0,20.0,0.0,11.243813643729641,False,0
2023-12-21 08:00:00,5,3,8,34.0,75.0,0.0,10.0,0.0,0,2023-12-21 03:00:00,2023-12-21,60,3,3,12,2023,weekday,winter,0.7071067811865475,0.7071067811865476,0,34.0,21.0,0.0,8.43286023279723,False,0
2023-12-21 09:00:00,13,6,19,34.0,72.5,0.0,9.969999999999999,0.0,0,2023-12-21 04:00:00,2023-12-21,60,4,3,12,2023,weekday,winter,0.8660254037844386,0.5000000000000001,0,34.0,21.0,0.0,13.492576372475568,False,0
2023-12-21 10:00:00,40,9,49,35.0,67.0,0.0,10.0,0.0,0,2023-12-21 05:00:00,2023-12-21,60,5,3,12,2023,weekday,winter,0.9659258262890683,0.25881904510252074,0,35.0,20.0,0.0,55.09468685427524,True,0
2023-12-21 11:00:00,147,35,182,34.0,75.0,0.0,10.0,0.0,0,2023-12-21 06:00:00,2023-12-21,60,6,3,12,2023,weekday,winter,1.0,6.123233995736766e-17,0,34.0,21.0,0.0,155.16462828346906,True,0
2023-12-21 12:00:00,280,70,350,33.0,72.0,1.5,9.969999999999999,0.0,0,2023-12-21 07:00:00,2023-12-21,60,7,3,12,2023,weekday,winter,0.9659258262890683,-0.25881904510252063,0,33.0,22.0,0.0,353.61793909529723,True,0
2023-12-21 13:00:00,459,132,591,38.0,70.0,5.0,10.0,0.0,0,2023-12-21 08:00:00,2023-12-21,60,8,3,12,2023,weekday,winter,0.8660254037844387,-0.49999999999999983,0,38.0,17.0,0.0,556.0065846824308,True,0
2023-12-21 14:00:00,342,118,460,44.0,47.0,11.0,10.0,0.0,0,2023-12-21 09:00:00,2023-12-21,60,9,3,12,2023,weekday,winter,0.7071067811865476,-0.7071067811865475,0,44.0,11.0,0.0,387.9115707086726,True,0
2023-12-21 15:00:00,260,113,373,45.0,46.5,10.0,9.969999999999999,0.0,0,2023-12-21 10:00:00,2023-12-21,60,10,3,12,2023,weekday,winter,0.49999999999999994,-0.8660254037844387,0,45.0,10.0,0.0,263.66742994546007,True,0
2023-12-21 16:00:00,316,110,426,47.0,41.0,5.0,10.0,0.0,0,2023-12-21 11:00:00,2023-12-21,60,11,3,12,2023,weekday,winter,0.258819045102521,-0.9659258262890682,0,47.0,8.0,0.0,302.45858701632733,True,0
2023-12-21 17:00:00,367,112,479,48.0,37.0,8.0,10.0,0.0,0,2023-12-21 12:00:00,2023-12-21,60,12,3,12,2023,weekday,winter,1.2246467991473532e-16,-1.0,0,48.0,7.0,0.0,369.3592781965187,True,0
2023-12-21 18:00:00,386,176,562,47.5,39.0,7.0,9.969999999999999,0.0,0,2023-12-21 13:00:00,2023-12-21,60,13,3,12,2023,weekday,winter,-0.2588190451025208,-0.9659258262890683,0,47.5,7.5,0.0,384.5384266155537,True,0
2023-12-21 19:00:00,400,189,589,47.0,39.0,7.0,10.0,0.0,0,2023-12-21 14:00:00,2023-12-21,60,14,3,12,2023,weekday,winter,-0.4999999999999998,-0.8660254037844388,0,47.0,8.0,0.0,379.4787104758754,True,0
2023-12-21 20:00:00,525,202,727,46.0,42.0,8.0,10.0,0.0,0,2023-12-21 15:00:00,2023-12-21,60,15,3,12,2023,weekday,winter,-0.7071067811865471,-0.7071067811865479,0,46.0,9.0,0.0,477.29988917632323,True,0
2023-12-21 21:00:00,551,224,775,45.5,43.0,8.0,9.969999999999999,0.0,0,2023-12-21 16:00:00,2023-12-21,60,16,3,12,2023,weekday,winter,-0.8660254037844384,-0.5000000000000004,0,45.5,9.5,0.0,608.85250880796,True,0
2023-12-21 22:00:00,524,206,730,44.0,43.0,7.0,10.0,0.0,0,2023-12-21 17:00:00,2023-12-21,60,17,3,12,2023,weekday,winter,-0.9659258262890683,-0.25881904510252063,0,44.0,11.0,0.0,793.8132432473127,True,0
2023-12-21 23:00:00,496,163,659,43.0,47.0,9.0,10.0,0.0,0,2023-12-21 18:00:00,2023-12-21,60,18,3,12,2023,weekday,winter,-1.0,-1.8369701987210297e-16,0,43.0,12.0,0.0,624.0316572269951,True,0
2023-12-22 00:00:00,289,120,409,43.0,48.0,8.5,9.969999999999999,0.0,0,2023-12-21 19:00:00,2023-12-21,60,19,3,12,2023,weekday,winter,-0.9659258262890684,0.2588190451025203,0,43.0,12.0,0.0,459.87197802854234,True,0
2023-12-22 01:00:00,231,97,328,41.0,55.0,6.0,10.0,0.0,0,2023-12-21 20:00:00,2023-12-21,60,20,3,12,2023,weekday,winter,-0.8660254037844386,0.5000000000000001,0,41.0,14.0,0.0,310.89144724912455,True,0
2023-12-22 02:00:00,209,66,275,42.0,55.0,8.0,10.0,0.0,0,2023-12-21 21:00:00,2023-12-21,60,21,3,12,2023,weekday,winter,-0.7071067811865477,0.7071067811865474,0,42.0,13.0,0.0,242.30418402237376,True,0
2023-12-22 03:00:00,162,75,237,41.0,57.5,7.5,9.969999999999999,0.0,0,2023-12-21 22:00:00,2023-12-21,60,22,3,12,2023,weekday,winter,-0.5000000000000004,0.8660254037844384,0,41.0,14.0,0.0,170.34377670250407,True,0
2023-12-22 04:00:00,134,42,176,40.0,65.0,5.0,10.0,0.0,0,2023-12-21 23:00:00,2023-12-21,60,23,3,12,2023,weekday,winter,-0.25881904510252157,0.9659258262890681,0,40.0,15.0,0.0,104.56746688668566,True,0
2023-12-22 05:00:00,65,30,95,40.0,68.0,5.0,10.0,0.0,0,2023-12-22 00:00:00,2023-12-22,58,0,4,12,2023,weekday,winter,0.0,1.0,0,40.0,15.0,0.0,35.98020365993485,True,0
2023-12-22 06:00:00,38,14,52,40.0,68.0,2.5,9.969999999999999,0.0,0,2023-12-22 01:00:00,2023-12-22,58,1,4,12,2023,weekday,winter,0.25881904510252074,0.9659258262890683,0,40.0,15.0,0.0,17.990101829967426,False,0
2023-12-22 07:00:00,10,7,17,40.0,68.0,0.0,10.0,0.0,0,2023-12-22 02:00:00,2023-12-22,58,2,4,12,2023,weekday,winter,0.49999999999999994,0.8660254037844387,0,40.0,15.0,0.0,11.243813643729641,False,0
2023-12-22 08:00:00,9,8,17,39.0,70.0,0.0,10.0,0.0,0,2023-12-22 03:00:00,2023-12-22,58,3,4,12,2023,weekday,winter,0.7071067811865475,0.7071067811865476,0,39.0,16.0,0.0,8.43286023279723,False,0
2023-12-22 09:00:00,13,4,17,39.0,68.5,0.0,9.969999999999999,0.0,0,2023-12-22 04:00:00,2023-12-22,58,4,4,12,2023,weekday,winter,0.8660254037844386,0.5000000000000001,0,39.0,16.0,0.0,13.492576372475568,False,0
2023-12-22 10:00:00,35,13,48,38.0,73.0,0.0,10.0,0.0,0,2023-12-22 05:00:00,2023-12-22,58,5,4,12,2023,weekday,winter,0.9659258262890683,0.25881904510252074,0,38.0,17.0,0.0,55.09468685427524,True,0
2023-12-22 11:00:00,87,28,115,37.0,82.0,0.0,10.0,0.0,0,2023-12-22 06:00:00,2023-12-22,58,6,4,12,2023,weekday,winter,1.0,6.123233995736766e-17,0,37.0,18.0,0.0,155.16462828346906,True,0
2023-12-22 12:00:00,183,51,234,36.5,80.5,2.5,9.469999999999999,0.0,0,2023-12-22 07:00:00,2023-12-22,58,7,4,12,2023,weekday,winter,0.9659258262890683,-0.25881904510252063,0,36.5,18.5,0.0,353.61793909529723,True,0
2023-12-22 13:00:00,245,79,324,39.0,70.0,6.0,9.0,0.0,0,2023-12-22 08:00:00,2023-12-22,58,8,4,12,2023,weekday,winter,0.8660254037844387,-0.49999999999999983,0,39.0,16.0,0.0,556.0065846824308,True,0
2023-12-22 14:00:00,252,99,351,42.0,62.0,3.0,10.0,0.0,0,2023-12-22 09:00:00,2023-12-22,58,9,4,12,2023,weekday,winter,0.7071067811865476,-0.7071067811865475,0,42.0,13.0,0.0,387.9115707086726,True,0
2023-12-22 15:00:00,249,107,356,43.0,60.0,1.5,9.969999999999999,0.0,0,2023-12-22 10:00:00,2023-12-22,58,10,4,12,2023,weekday,winter,0.49999999999999994,-0.8660254037844387,0,43.0,12.0,0.0,263.66742994546007,True,0
2023-12-22 16:00:00,340,157,497,45.0,58.0,5.0,10.0,0.0,0,2023-12-22 11:00:00,2023-12-22,58,11,4,12,2023,weekday,winter,0.258819045102521,-0.9659258262890682,0,45.0,10.0,0.0,302.45858701632733,True,0
2023-12-22 17:00:00,360,169,529,46.0,58.0,6.0,10.0,0.0,0,2023-12-22 12:00:00,2023-12-22,58,12,4,12,2023,weekday,winter,1.2246467991473532e-16,-1.0,0,46.0,9.0,0.0,369.3592781965187,True,0
2023-12-22 18:00:00,395,190,585,47.0,56.0,6.0,9.969999999999999,0.0,0,2023-12-22 13:00:00,2023-12-22,58,13,4,12,2023,weekday,winter,-0.2588190451025208,-0.9659258262890683,0,47.0,8.0,0.0,384.5384266155537,True,0
2023-12-22 19:00:00,443,238,681,49.0,46.0,5.0,10.0,0.0,0,2023-12-22 14:00:00,2023-12-22,58,14,4,12,2023,weekday,winter,-0.4999999999999998,-0.8660254037844388,0,49.0,6.0,0.0,379.4787104758754,True,0
2023-12-22 20:00:00,493,278,771,48.0,50.0,0.0,10.0,0.0,0,2023-12-22 15:00:00,2023-12-22,58,15,4,12,2023,weekday,winter,-0.7071067811865471,-0.7071067811865479,0,48.0,7.0,0.0,477.29988917632323,True,0
2023-12-22 21:00:00,483,230,713,48.0,49.0,0.0,9.969999999999999,0.0,0,2023-12-22 16:00:00,2023-12-22,58,16,4,12,2023,weekday,winter,-0.8660254037844384,-0.5000000000000004,0,48.0,7.0,0.0,608.85250880796,True,0
2023-12-22 22:00:00,392,173,565,45.0,61.0,8.0,10.0,0.0,0,2023-12-22 17:00:00,2023-12-22,58,17,4,12,2023,weekday,winter,-0.9659258262890683,-0.25881904510252063,0,45.0,10.0,0.0,793.8132432473127,True,0
2023-12-22 23:00:00,270,156,426,44.0,63.0,3.0,10.0,0.0,0,2023-12-22 18:00:00,2023-12-22,58,18,4,12,2023,weekday,winter,-1.0,-1.8369701987210297e-16,0,44.0,11.0,0.0,624.0316572269951,True,0
2023-12-23 00:00:00,226,96,322,43.5,65.5,4.0,9.969999999999999,0.0,0,2023-12-22 19:00:00,2023-12-22,58,19,4,12,2023,weekday,winter,-0.9659258262890684,0.2588190451025203,0,43.5,11.5,0.0,459.87197802854234,True,0
2023-12-23 01:00:00,175,80,255,42.0,73.0,9.0,10.0,0.0,0,2023-12-22 20:00:00,2023-12-22,58,20,4,12,2023,weekday,winter,-0.8660254037844386,0.5000000000000001,0,42.0,13.0,0.0,310.89144724912455,True,0
2023-12-23 02:00:00,162,72,234,42.0,71.0,6.0,10.0,0.0,0,2023-12-22 21:00:00,2023-12-22,58,21,4,12,2023,weekday,winter,-0.7071067811865477,0.7071067811865474,0,42.0,13.0,0.0,242.30418402237376,True,0
2023-12-23 03:00:00,156,58,214,42.0,69.5,5.5,9.969999999999999,0.0,0,2023-12-22 22:00:00,2023-12-22,58,22,4,12,2023,weekday,winter,-0.5000000000000004,0.8660254037844384,0,42.0,13.0,0.0,170.34377670250407,True,0
2023-12-23 04:00:00,116,56,172,41.0,73.0,3.0,10.0,0.0,0,2023-12-22 23:00:00,2023-12-22,58,23,4,12,2023,weekday,winter,-0.25881904510252157,0.9659258262890681,0,41.0,14.0,0.0,104.56746688668566,True,0
2023-12-23 05:00:00,64,31,95,40.0,77.0,0.0,10.0,0.0,0,2023-12-23 00:00:00,2023-12-23,50,0,5,12,2023,weekend,winter,0.0,1.0,1,40.0,15.0,0.0,134.36357304256921,True,0
2023-12-23 06:00:00,41,37,78,40.0,78.0,1.5,9.969999999999999,0.0,0,2023-12-23 01:00:00,2023-12-23,50,1,5,12,2023,weekend,winter,0.25881904510252074,0.9659258262890683,1,40.0,15.0,0.0,96.69679733607491,True,0
2023-12-23 07:00:00,24,17,41,39.0,82.0,5.0,10.0,0.0,0,2023-12-23 02:00:00,2023-12-23,50,2,5,12,2023,weekend,winter,0.49999999999999994,0.8660254037844387,1,39.0,16.0,0.0,62.96535640488599,True,0
2023-12-23 08:00:00,12,12,24,38.0,83.0,3.0,10.0,0.0,0,2023-12-23 03:00:00,2023-12-23,50,3,5,12,2023,weekend,winter,0.7071067811865475,0.7071067811865476,1,38.0,17.0,0.0,30.358296838070032,True,0
2023-12-23 09:00:00,9,7,16,37.5,84.5,4.0,9.969999999999999,0.0,0,2023-12-23 04:00:00,2023-12-23,50,4,5,12,2023,weekend,winter,0.8660254037844386,0.5000000000000001,1,37.5,17.5,0.0,14.054767054662051,False,0
2023-12-23 10:00:00,21,11,32,37.0,89.0,3.0,10.0,0.0,0,2023-12-23 05:00:00,2023-12-23,50,5,5,12,2023,weekend,winter,0.9659258262890683,0.25881904510252074,1,37.0,18.0,0.0,17.990101829967426,False,0
2023-12-23 11:00:00,45,15,60,37.0,89.0,5.0,10.0,0.0,0,2023-12-23 06:00:00,2023-12-23,50,6,5,12,2023,weekend,winter,1.0,6.123233995736766e-17,1,37.0,18.0,0.0,39.35334775305375,True,0
2023-12-23 12:00:00,80,31,111,38.0,87.5,5.5,9.969999999999999,0.0,0,2023-12-23 07:00:00,2023-12-23,50,7,5,12,2023,weekend,winter,0.9659258262890683,-0.25881904510252063,1,38.0,17.0,0.0,75.89574209517508,True,0
